Polarity,Review,Polarity_result,Subjectivity_result
1,if you stay in vegas you must get breakfast here at least once,-0.3,0.4
1,i want to first say our server was great and we had perfect service,0.6833333333333332,0.6944444444444443
1,the pizza selections are good,0.7,0.6000000000000001
1,i had strawberry tea which was good,0.7,0.6000000000000001
-1,highly unprofessional and rude to a loyal patron,0.06444444444444444,0.6577777777777777
1,overall a great experience,0.4,0.375
-1,spend your money elsewhere,0.0,0.0
1,their regular toasted bread was equally satisfying with the occasional pats of butter mmmm,0.16666666666666666,0.4006410256410256
-1,the buffet at bellagio was far from what i anticipated,0.1,1.0
-1,and the drinks are weak people,-0.375,0.625
-1,my order was not correct,0.0,0.0
-1,also i feel like the chips are bought not made in house,0.0,0.0
-1,after the disappointing dinner we went elsewhere for dessert,-0.6,0.7
1,the chips and sals a here is amazing,0.6000000000000001,0.9
-1,we wont be returning,0.0,0.0
1,this is my new fav vegas buffet spot,0.13636363636363635,0.45454545454545453
-1,i seriously cannot believe that the owner has so many unexperienced employees that all are running around like chickens with their heads cut off,0.08333333333333334,0.5833333333333333
-1,very very sad,-0.65,1.0
-1,i felt insulted and disrespected how could you talk and judge another human being like that,0.0,0.1
-1,how can you call yourself a steakhouse if you cant properly cook a steak i dont understand,0.0,0.1
-1,im not impressed with the concept or the food,-0.5,1.0
-1,the only thing i wasnt too crazy about was their guacamole as i dont like it pured,-0.3,0.95
-1,there is really nothing for me at postinos hope your experience is better,0.35,0.35
-1,i got food poisoning here at the buffet,0.0,0.0
-1,they brought a fresh batch of fries and i was thinking yay something warm but no,0.44999999999999996,0.55
-1,what should have been a hilarious yummy christmas eve dinner to remember was the biggest fail of the entire trip for us,0.0,0.6416666666666666
-1,needless to say i wont be going back anytime soon,-0.25,0.5
-1,this place is disgusting,-1.0,1.0
1,every time i eat here i see caring teamwork to a professional degree,0.1,0.1
-1,the ri style calamari was a joke,0.0,0.0
-1,however there was so much garlic in the fondue it was barely edible,0.125,0.15000000000000002
-1,i could barely stomach the meal but didnt complain because it was a business lunch,0.05,0.1
-1,it was so bad i had lost the heart to finish it,-0.6999999999999998,0.6666666666666666
-1,it also took her forever to bring us the check when we asked for it,0.0,0.0
-1,we arent ones to make a scene at restaurants but i just dont get itdefinitely lost the love after this one,0.5,0.6
-1,disappointing experience,-0.6,0.7
-1,the food is about on par with dennys which is to say not good at all,-0.35,0.6000000000000001
-1,if you want to wait for mediocre food and downright terrible service then this is the place for you,-0.75,1.0
-1,waaaaaayyyyyyyyyy over rated is all i am saying,0.0,0.0
-1,we wont be going back,0.0,0.0
-1,the place was fairly clean but the food simply wasnt worth it,0.22222222222222224,0.38571428571428573
-1,this place lacked style,0.0,0.0
-1,the sangria was about half of a glass wine full and was  ridiculous,-0.049999999999999996,0.5722222222222223
-1,dont bother coming here,0.0,0.0
-1,the meat was pretty dry i had the sliced brisket and pulled pork,0.09166666666666667,0.8
-1,the building itself seems pretty neat the bathroom is pretty trippy but i wouldnt eat here again,0.25,1.0
-1,it was equally awful,-1.0,1.0
-1,probably not in a hurry to go back,0.0,0.0
-1,very slow at seating even with reservation,-0.39000000000000007,0.52
-1,not good by any stretch of the imagination,-0.35,0.6000000000000001
-1,the cashew cream sauce was bland and the vegetables were undercooked,-0.16666666666666666,0.8333333333333334
-1,the chipolte ranch dipping sause was tasteless seemed thin and watered down with no heat,-0.38518518518518524,0.6796296296296296
-1,it was a bit too sweet not really spicy enough and lacked flavor,0.08333333333333333,0.45
-1,i was very disappointed,-0.9750000000000001,0.9750000000000001
-1,this place is horrible and way overpriced,-1.0,1.0
-1,maybe its just their vegetarian fare but ive been twice and i thought it was average at best,0.425,0.35
-1,it wasnt busy at all and now we know why,0.1,0.3
-1,the tables outside are also dirty a lot of the time and the workers are not always friendly and helpful with the menu,-0.075,0.45
-1,the ambiance here did not feel like a buffet setting but more of a douchey indoor garden for tea and biscuits,0.5,0.5
-1,con spotty service,0.0,0.0
-1,the fries were not hot and neither was my burger,-0.125,0.8500000000000001
-1,but then they came back cold,-0.3,0.5
-1,then our food came out disappointment ensued,-0.6,0.4
-1,the real disappointment was our waiter,-0.8999999999999999,0.6000000000000001
-1,my husband said she was very rude did not even apologize for the bad food or anything,-0.5449999999999999,0.7233333333333334
-1,the only reason to eat here would be to fill up before a night of binge drinking just to get some carbs in your stomach,0.0,1.0
-1,insults profound deuchebaggery and had to go outside for a smoke break while serving just to solidify it,0.041666666666666664,0.525
-1,if someone orders two tacos dont you think it may be part of customer service to ask if it is combo or ala cart,0.0,0.0
-1,she was quite disappointed although some blame needs to be placed at her door,-0.75,0.75
-1,after all the rave reviews i couldnt wait to eat herewhat a disappointment,-0.6,0.4
-1,del taco is pretty nasty and should be avoided if possible,-0.25,1.0
-1,its not hard to make a decent hamburger,0.15625,0.6041666666666666
-1,but i dont like it,0.0,0.0
-1,hell no will i go back,0.0,0.0
-1,weve have gotten a much better service from the pizza place next door than the services we received from this restaurant,0.25,0.25
-1,i dont know what the big deal is about this place but i wont be back yaall,0.0,0.05
-1,i immediately said i wanted to talk to the manager but i did not want to talk to the guy who was doing shots of fireball behind the bar,-0.4,0.7
-1,the ambiance isnt much better,0.5,0.5
-1,unfortunately it only set us up for disapppointment with our entrees,0.0,1.0
-1,the food wasnt good,0.7,0.6000000000000001
-1,your servers suck wait correction our server heimer sucked,0.0,0.0
-1,what happened next was prettyoff putting,0.0,0.0
-1,too bad cause i know its family owned i really wanted to like this place,-0.24999999999999992,0.43333333333333335
-1,overpriced for what you are getting,0.0,0.0
-1,i vomited in the bathroom mid lunch,0.0,0.0
-1,i kept looking at the time and it had soon become  minutes yet still no food,0.0,0.0
-1,i have been to very few places to eat that under no circumstances would i ever return to and this tops the list,-0.26,0.13
-1,we started with the tuna sashimi which was brownish in color and obviously wasnt fresh,0.15,0.5
-1,food was below average,-0.15,0.39999999999999997
-1,it sure does beat the nachos at the movies but i would expect a little bit more coming from a restaurant,0.2708333333333333,0.6296296296296297
-1,all in all ha long bay was a bit of a flop,-0.05,0.4
-1,the problem i have is that they charge  for a sandwich that is no bigger than a subway sub which offers better and more amount of vegetables,0.275,0.375
-1,shrimp when i unwrapped it i live only  a mile from brushfire it was literally ice cold,-0.15454545454545454,0.8333333333333334
-1,it lacked flavor seemed undercooked and dry,-0.06666666666666665,0.6
-1,it really is impressive that the place hasnt closed down,0.24814814814814815,0.462962962962963
-1,i would avoid this place if you are staying in the mirage,0.0,0.0
-1,the refried beans that came with my meal were dried out and crusty and the food was bland,-0.18333333333333335,0.7166666666666667
-1,spend your money and time some place else,0.0,0.0
-1,a lady at the table next to us found a live green caterpillar in her salad,-0.02121212121212122,0.26666666666666666
-1,the presentation of the food was awful,-1.0,1.0
-1,i cant tell you how disappointed i was,-0.75,0.75
-1,i think food should have flavor and texture and both were lacking,0.0,0.0
-1,appetite instantly gone,0.0,0.6666666666666666
-1,overall i was not impressed and would not go back,-0.16666666666666666,0.3333333333333333
-1,the whole experience was underwhelming and i think well just go to ninja sushi next time,0.1,0.2
-1,then as if i hadnt wasted enough of my life there they poured salt in the wound by drawing out the time it took to bring the check,-0.1,0.25
