Polarity,Review,Polarity_result
1,very attractive solid and sturdy materials are very well organized not the cheapest but well worth it  especially at the discount amazon provides and then theres the content  top notch stuff perfect,"{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.948}"
1,eric flint has become an established sf author however he has more than one style of writing this book is in an experimental style more related to rabelais cervantes voltaire swift and sterne this book set in joes world is the second book in this series although not main stream in any way it is an enjoyable book and well worth reading once read i was hooked into asking where is the rest of this story this is quite normal for this style of writing and i await eagerly the next volume,"{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.8658}"
1,eric flint and richard roachs forward the mage is fantasy writing at its best an artistswordsman faces an evil sorcerer arrest and politics when his artistic ambitions are rerouted in a struggle for survival both feature fastpaced action and complex believable settings,"{'neg': 0.177, 'neu': 0.741, 'pos': 0.082, 'compound': -0.5994}"
-1,related to the philosophical strangler stories overlap but this book focuses on gwendolyn benvenutti  the sorcerer story of events in these characters lives before during and after phil strangler found the language a bit much to wade through a second time and not as funny if you loved philosophical strangler youll probably love this one but if you were growing weary by the end of the strangler you should probably pass this one up,"{'neg': 0.065, 'neu': 0.784, 'pos': 0.15, 'compound': 0.857}"
1,i was extremely excited to pop this dvd into my computer and watch it but please be aware this is more like a documentary and please dont let me deter you from buying this dvda lot of interviews about the the world championship mixed with some great interludes of the interviewee riding watching them ride will inspire all of you mountain biking enthusiast out there as the description states this is about the riders and sacrifices they go through not about their riding skill and extreme stunts i expected nonstop action but this is still a great dvd to add to my collection ive watched it a few times just to watch them ride their riding chaptersa must buy for anyone serious about competitive dh racing shred it up all,"{'neg': 0.009, 'neu': 0.756, 'pos': 0.235, 'compound': 0.9895}"
-1,this book offers an interesting diagrammatic presentation of thirtysix warships ranging from a roman galley to a nimitzclass aircraft carrier naval buffs will find this a useful book with numbered guides accompanying the cutaway color diagrams that offered details about the layouts of the various ships yet the selection of what constitutes a great warship is rather idiosyncratic the selection is exclusively western in its orientation as chinese junks ottoman galleys or imperial japanese navy vessels completely absent moreover the compilers seemed to have been unable to decide whether a great warship was an innovative one or a historic one and included selections of both leaving out others more deserving in the process as a result while an interesting resource it is a limited one that lacks a theme that could have made it a truly valuable book,"{'neg': 0.043, 'neu': 0.796, 'pos': 0.161, 'compound': 0.9666}"
-1,the service was good but the product didnt have enough info for me to make a wise decision at the end i couldnt use the product on my jabra ear piece the item description should have information on compatible ear sets to help make a better purchasing choice,"{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.926}"
-1,these are not the same that come on the earbud and are not easy to use or to hear from i sent mine back,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.3412}"
-1,complete waste of  if they stayed in your ear they might be worth something but good luck with that inear earbuds work so much better than these,"{'neg': 0.051, 'neu': 0.587, 'pos': 0.362, 'compound': 0.913}"
1,super fast delivery the last ear loop on my jawbone had worn out the large ear gel fit over the jawbone earbud and with a little superglue stays there it fits in my ear without using any loops after a full day the ear is a little tender but it is getting better the more i use it i would highly recommend the ear gels for anyone with a jawbone improves sound and the fit of the sensor with the jaw,"{'neg': 0.017, 'neu': 0.785, 'pos': 0.198, 'compound': 0.9523}"
-1,save youself some money the jabra ear gels are an absolute waste they actually fit worse than the stock ear buds from jawbonei was even more disappointed that i paid  shipping on a worthless  product its not even worth returning lesson learned hopefully you will also,"{'neg': 0.23, 'neu': 0.631, 'pos': 0.139, 'compound': -0.6661}"
1,these really do make wearing a jawbone a lot better for me the only problem i found with them is that you have to buy so many just to get the one that fits right,"{'neg': 0.07, 'neu': 0.855, 'pos': 0.075, 'compound': 0.0516}"
-1,they look cheep and feel cheep and well they are cheep but they dont work which is the bottom line fitting them onto the jawbone does not lock into place so the ear piece you just spent over a bucks for falls out of your ear its not worth it since jawbone gives you five ear buds that lock onto the jawbone which fit your snugly in your ear they also give you a left ear or a right ear bar that lets you choose which works for you so this product fails and had id seen them in person i wouldnt have spent my money on them,"{'neg': 0.053, 'neu': 0.905, 'pos': 0.042, 'compound': -0.317}"
-1,when i first installed one of these on my new jawbone ii they were fantastic they fit my ear canal perfectly negating the need for the ear loop that came with it unfotunately after a few days they started rejecting my headset the ear pieces would not stay on the jawbone and they would no longer stay firmly in my ear i tried washing and drying them thoroughly but that only helped for an hour or so i am not sure what the fit problem is but they turned out to not work for my jawbone ii and me at all,"{'neg': 0.085, 'neu': 0.827, 'pos': 0.088, 'compound': 0.079}"
-1,they feel better than the jawbone junk but there is no perfect fit even though they give you several different sizes then the jawbone bluetooth falls out of most of thembasically a waste of money unless you are one of the lucky ones that all fits as you had hoped,"{'neg': 0.163, 'neu': 0.694, 'pos': 0.143, 'compound': -0.3208}"
1,the product arrived as expected the ear gels fit the jawbone well and were perfect for ill perfect ears,"{'neg': 0.097, 'neu': 0.486, 'pos': 0.417, 'compound': 0.8481}"
-1,i bought this to see if using the gels would help keep my jawbone in place none of the gels fit in my ear,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.6369}"
-1,after ordering these eargels i spent an enormous amount of time trying to make them fit it was useless unless you have elephant ears or you wish to grease them and use a hammer to insert them they wont work,"{'neg': 0.062, 'neu': 0.822, 'pos': 0.116, 'compound': 0.34}"
-1,originally i would give this horrible dipiction of the odyssey  star but because of one of the last scenes where ugly ttelemachus threw two spears at once i give it two stars everything was horrible to my opinion the accents kept changing everything if you read the book before you watched the movie you would thinkt hat this was all a joke so if anything just read the book by itself so two stars for two stars thrown by ugly t,"{'neg': 0.171, 'neu': 0.8, 'pos': 0.029, 'compound': -0.9373}"
-1,ive seen better movies on the all news channel odysseus was played very well but his part was boring as well as the rest of the movie scylla looks like s cartoonsi drew better stuff in st gradeevery single scene looks so fake it isnt even funny i can probably get more entertainment watching an earthworm i would not recommend this to anyone young or old this movie isnt worth a penny in my book,"{'neg': 0.165, 'neu': 0.64, 'pos': 0.195, 'compound': 0.2561}"
-1,you would have noticed how horrible the allusions are in this crapthatcallsitselfamovie the characters were simply annoyin,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.5423}"
1,i really like this versio,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.4201}"
-1,i have seen this movie before and was looking to buy it to show in my classroom butwhy the heck is it  its good but not that good,"{'neg': 0.1, 'neu': 0.837, 'pos': 0.063, 'compound': -0.2867}"
-1,this movie was very boaring i really didnt enjoy it at all it was to gory i just dont enjoy when people kill i also dont enjoy when people dress like old stone age and dont enjoy the anceint times they were rough and crewl times the movie the odyssey took place in greece back thousands of years ago when there was such things as mythical creatures i really dont enjoy things like that others might although  there is a part i did like i enjoyed the part of the movie when calypsovenessa williams kept odysseus on the island for two years she nor her maids had not seen a man for  years i thought that was very interesting the other parts of the muvie confuse me and the names confuse me such as penelopegreta scacchi atheneisabella rossellini cyclopesreid asato and eurybatesron cook those were just a few so all in all i would give this movie one star i f you like movies like this then its great and go watch it but if you dont its not a movie for you as you can see,"{'neg': 0.083, 'neu': 0.849, 'pos': 0.068, 'compound': -0.2398}"
1,as always gerard durrells works make me want to hop on a flight to greece right now his imagery of the lush flora and fauna there make it seem irresistible to anyone especially small boys though it was an enjoyable read it seemed a bit too similar to my family and other animals as though this sequel was everything he had forgotten to put into the first one which is exactly what the author states in the introduction this book seemed to focus a bit more on the animals less on the comical family and though sea life is fascination crustaceans do get a bit old this book is very relaxing to read and almost makes you feel like you are a little boy again slow paced and funny this enjoyable book put corfu at the top of my list of places to go,"{'neg': 0.012, 'neu': 0.839, 'pos': 0.149, 'compound': 0.9636}"
-1,quite often bringing a classic story like moby dick to the screen is a thankless task but at least john hustons  version has a lot of class as well any number of great performances even moby dick looked a lot more realistic in  this version just doesnt make it  skip it and buy a copy of gregory pecks rendition instead youll be glad you did,"{'neg': 0.082, 'neu': 0.724, 'pos': 0.194, 'compound': 0.836}"
-1,the annimation for the white whale was lousy the original with g peck is a classic  you cant do a remake to match it the attempt to give underwater scenes with the white whale sending the ship to the bottom stunk,"{'neg': 0.131, 'neu': 0.819, 'pos': 0.05, 'compound': -0.5859}"
-1,i was amazed how poorly these fit in my ear in fact after trying for a couple of weeks i could not tell which one was the r and which was the l as they both fit so poorly the spiky part hurt my ear after a few minutes of wearingi threw these out and purchased the umbo earbud much much better fit there,"{'neg': 0.044, 'neu': 0.74, 'pos': 0.216, 'compound': 0.9042}"
1,i picked up this book used for a couple dollars while on vacation and spent the rest of my vacation reading it i rated this book  stars because even though i found it to be very enjoyable i seemed to easily figure out where the plot was heading nevertheless i was still surprised by the ending i found the tension between hester and monk to be both intriguing and frustrating especially when it was not resolved at the end of the book needless to say i was delighted to discover that there are  soon to be  more books in the series i plan to read them all,"{'neg': 0.057, 'neu': 0.851, 'pos': 0.092, 'compound': 0.6218}"
1,since i started somewhere in the middle of the series this book was the explanation of who monk was and about his accident in which he lost his memory this is a wonderful series and i would recommend it to anyone and suggest beginning with this book the face of a stranger which is the first in the series for a more complete appreciation of each following book,"{'neg': 0.069, 'neu': 0.806, 'pos': 0.125, 'compound': 0.6573}"
-1,i have used this product in addition to the fogger and carpet powder i have sprayed all furniture bedding hard to reach spacesetc and a month later i still have fleas it is a major waste of time and money,"{'neg': 0.105, 'neu': 0.869, 'pos': 0.026, 'compound': -0.5256}"
-1,when i read a mercedes lackey book i expect to care about what happens to someone in the book there was no one here who was real enough to care about the people all felt like shadows without true substance or reasons to their actions i couldnt find reasons to cheer for anyone one problem is there were too many people to follow easily since there were so many none of them were drawn richly enough to draw me into their world,"{'neg': 0.074, 'neu': 0.747, 'pos': 0.179, 'compound': 0.8825}"
-1,i love her books so much this movie is an absolute insult the original story was so wonderful i cant understand why the film makers thought they were making something better and ed what about ed geez i could only get through the part where they were taking out the wall between the two rooms foolishly thinking that the movie would get better and after that i was done another good thing about dvds is that you dont have to be kind and rewind it would have be a waste of electricity and my vcr this movie is right up there with ishtar except worse,"{'neg': 0.093, 'neu': 0.727, 'pos': 0.18, 'compound': 0.907}"
-1,it was just terrible for me living in italy for many years now i hated to see exaggerated stereotyping of italian men it seemed to me a real bad hollywood interpretation of a room with a view,"{'neg': 0.27, 'neu': 0.73, 'pos': 0.0, 'compound': -0.9042}"
1,a very sexy and entertaining film sure this film is heartwarming and inspiring it is also funny and pleasant but it is also sexy very sexy infact and it is very enjoyable and entertaining  stars,"{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.9839}"
-1,i rented this movie with the highest of expectations due to the things i had heard talked about it like that it was funny and romantic and had wonderful scenery what a disappointing storythe story had no sense of direction it seemed badly glued together as if the scriptwriters were saying well make her a divorced womanand then well make her go on a gay tourand oh wait lets make her have no morals and have sex with a man she hasnt known for even one dayand lets make her flirt with the real estate man all in all the story turned out to be pretty stupid with nothing to admire in the main character,"{'neg': 0.121, 'neu': 0.74, 'pos': 0.139, 'compound': 0.3707}"
-1,what a waste of two hours as a romantic comedy it falls short on both romance and comdey as a movie trying to give over a lesson it is trite overdone and poorly performed the writing is unimpressive the story is dull and far fetched and many details either make no sense or detract from the overall plot what was the point they seemed to have forgotten to find one,"{'neg': 0.165, 'neu': 0.73, 'pos': 0.105, 'compound': -0.4588}"
-1,was very very disappointed movie though brand new just out of the box it was stopping all the time during the latter part of the movie,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.6453}"
1,in this movie as with lifeusuallyour plans from our beginnings dont work out like we think they willif yours have and you are one of the those living your dreams twenty fifty etc years later im sure you are counting your blessings,"{'neg': 0.043, 'neu': 0.782, 'pos': 0.175, 'compound': 0.7499}"
-1,diane lane is the only redeemable part to this lame effortthe film takes tremendous liberties with the plot from the book way way too much pc madnessa waste of time and money,"{'neg': 0.157, 'neu': 0.75, 'pos': 0.093, 'compound': -0.3521}"
1,i think its always best to get the actual canon battery rather than a replacement substitute the battery life so far is pretty good at least  hours,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.8901}"
-1,the john houseman character from the excellent james caan original version jumped into a time machine with the intent of destroying the social commentary critical to multinational monopolies from the first film and spreading cultural plastics so prevalent in his future history the result is dumbed down junk where you must give up the idea of wondering how movie executives decisions are made i think he did a good job,"{'neg': 0.102, 'neu': 0.788, 'pos': 0.11, 'compound': 0.1531}"
-1,i should say worse than battlefield earth proportions this whole movie makes you just sit there at the end and go why everything about this convoluted sarcastic beefed up badly edited tripe is confusing to watch poorly executed and loses you  minutes into the film you are introduced to boring characters cliched camera angles and material we all know john mcteirnan is far more capable of i was thankful i got to rent this instead of buying it because quite frankly this movie just plain stinks if you really want to see the real rollerball rent dont buy the original the original has a much stronger story and for cryin out loudjames caan hes a legend man i dont know what kind of future chris klein has in movies but as far as action movies go lets just put it this way we already have keanu reeves and quite bluntly hes a much better actor steer clear and save your money,"{'neg': 0.084, 'neu': 0.801, 'pos': 0.115, 'compound': 0.8577}"
-1,this movie was one of the worst films ive seen in years the script is horrible the movie had little glitches on it and a big scene of the movie is shot in night vision green if you are thinking of buying this movie read this review id give this movie  stars but the minimum is  star,"{'neg': 0.08, 'neu': 0.896, 'pos': 0.025, 'compound': -0.5106}"
-1,i had high hopes for this moviei actually thought it would be at least a little bit decentit wasntit was pure garbagei had to leave this movie after the first  minutesits that badavoid this movie at all costs,"{'neg': 0.03, 'neu': 0.9, 'pos': 0.07, 'compound': 0.3818}"
-1,i wish i had read the reviews as it is i distroyed the copy of the tape i had so that wont inflict damage on anyone else in an evironmentally friendly way of coursethe original roller ball was pretty bad and the remake is worse if that were possible in a fit of weakness i put the tape in the machine and let it play i kept thinking this cant get any worse and then it did repeat and then thank god it was overif i could sue for the return of my hrs of veiwing time i would,"{'neg': 0.077, 'neu': 0.708, 'pos': 0.215, 'compound': 0.9285}"
-1,this movie should have never been made there is basically no story present and is just a bunch of people going around on rollerblades bashing each others brains in i was really looking foreword to this flick its previews were misleading it looked as though it was brilliant and exciting guess what its really really really nottrust me dont waste your time unless the only thing better you have to do is give the cat a bath even then i really dont believe you should waste your time,"{'neg': 0.076, 'neu': 0.803, 'pos': 0.121, 'compound': 0.6738}"
1,i ordered this based on the reviews i ordered on  and received it on  i needed it by  i love the musky smell i only tested  drop on my wrist i have to say that after a couple of hours the smell turned into a strong sex smell not bad but definitely sex im going to test it out at work next week but the real test is on  ill report my findings then it works this is definitely going to be my goto scent it drove my man crazy i love it i will purchase again,"{'neg': 0.097, 'neu': 0.763, 'pos': 0.139, 'compound': 0.6992}"
1,this book has been a great help to us as we work with our russian guests we are never going to be fluent in russian but this little handbook makes communication possible thank you ,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.7684}"
-1,it is jut an action figure you build and then you let it sit on the floor for months until it is stepped on what will this do for you all it does is make noises have you looked at the price of the item and do you think it is a good price for something that does nothing but make a noise and just sits there after one day of being played with this has no education value for yugioh fans you should try buying yugioh tins instead of this crap,"{'neg': 0.092, 'neu': 0.858, 'pos': 0.05, 'compound': -0.649}"
-1,i bought two of the s two years ago and actually fell in love with the machine  despite the tv guide debacle blame cable companies on that not the manufacturers after a year and a half the first one stopped working best i can tell the hard drive just failed the cost for fixing makes it smarter to buy a new one  so i trashed it a few months later the second one stopped working altogether also i absolutely love the machine but there is obviously some problme with the hard drives i am waiting until pioneer replaces this line  to buy a better one dont know why there is so little to choose from in the industry for this type of product,"{'neg': 0.071, 'neu': 0.828, 'pos': 0.102, 'compound': 0.8045}"
-1,although these sheets are pretty and warm their size and fit are horrible the fitted bottom sheet is far too long plus the elastic around the corners is not tight enough to keep the sheet on the mattress which tends to come off through the night and the flat sheet is barely wide enough i would not buy these again,"{'neg': 0.052, 'neu': 0.835, 'pos': 0.113, 'compound': 0.4767}"
1,these run very large and do not fit correctly because of this however for the price i still think they are a great bargain they are very heavy duty and will probably last many years they are also very warm almost too warm here in southen california those people in cold climates would love them anyhow i would be giving five stars except for the mismatched fit but i just tucked it in really good and they stay on the bed just fine,"{'neg': 0.017, 'neu': 0.777, 'pos': 0.206, 'compound': 0.9305}"
-1,dont get it the graphics suck and u can only get mega man u should wait to get the progress pet or the double soul pet,"{'neg': 0.098, 'neu': 0.808, 'pos': 0.094, 'compound': -0.0258}"
-1,this toy isnt well made or designed with kids in mind you have to shake it forever before it will even do anything i thought it was broken at first but then i found out that you can shake it for  min and nothing will happen but thats normal if you like megaman then id get the gba game instead of the pet toy,"{'neg': 0.099, 'neu': 0.854, 'pos': 0.047, 'compound': -0.1548}"
1,jbl has several price points for its professional sound reinforcement products jrx is the least expensive and mrx is the second least expensive the mrx series offer higher quality and durability for a very reasonable price these are normally  each amazon offered a new opened package which i was able to purchase for much less these are extremely lightweight for the amount of power they can handle power handling is between  and  watts depending on the program nominal wattage is  watts into  ohms excellent for live monitoring or as mains for smaller venues speakon in and out connectors only non protruding handle great product,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.8591}"
-1,i cant believe this rates higher than  stars dont be fooled this only good for down hill while it is well built you cant propel this trike as advertized save your money dont buy this,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.855}"
1,since i am a literature student i am a readseverythingicanget person having once recognized pratchetts works i left all my classic german literature aside and started reading and reading and reading  but this book small gods has beaten everything ive read before even my alltime favorite faust  you know the goethe one it is witty intelligent and above all deaply questioning i remained nodding all the timeyes thats what i always believed religion is about,"{'neg': 0.063, 'neu': 0.842, 'pos': 0.095, 'compound': 0.5719}"
1,ive been trying to distill my reviews to seventeen syllables heres an attempta tortoise falls fromthe sky brutha must showthe heretics truth,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.3182}"
-1,okay i had to read this book for a fantasy lit class i am taking my teacher and all of my fellow classmates it seems find it hilarious i however am left wondering whyi understand what hes getting at with religion and what not ive just seen it done in a much better way by much better authors the characters are boring and flat his humor is downright stupid this book is not clever in the least if you dont know the things hes pointing out in a way which suggests he thinks they are quite witty you really need to think for yourselfi guess it might appeal to the great masses who can find nothing better to do with their time than go to the next big blockbuster movie and buy the latest crap novel but then the back of the book does say he is a popular author and like most things that are popular it must be accessible to the public or else they wont understand,"{'neg': 0.048, 'neu': 0.813, 'pos': 0.138, 'compound': 0.9428}"
-1,i liked what it was about the characters and alot of the ideas what i didnt like was the plot it just bored me the only reason i kept reading was to see if it had anymore ideas in it i love his ideas especially in books like mort colour of magic and light fantastic,"{'neg': 0.063, 'neu': 0.736, 'pos': 0.201, 'compound': 0.8794}"
-1,the many ideas given eat the inside of sandwiches eat the top off of canapes avoid the crust can give a true celiac serious consequences sometimes a person can eat gluten with no obvious side effects but do great silent damage to ones intestines there are complications to celiac disease such as refractory sprue and collagenous sprue i have these complications due to not being strict enough when following the gluten free diet,"{'neg': 0.099, 'neu': 0.747, 'pos': 0.154, 'compound': 0.775}"
1,i have read the other reviews of this book and while i appreciate everyones opinions i must say that this book helped me immensely i am new to the gluten free life i have been ill for two years and am just finding out that gluten is one of my issues i had no prior knowledge and this book did a lot to allay my fears i havent read against the grain so i cannot compare the two jax made me laugh often even through my tears i recommend it for those just starting out,"{'neg': 0.089, 'neu': 0.8, 'pos': 0.111, 'compound': 0.5267}"
-1,my sister was recently diagnosed with celiac disease and there is a strong chance that i may have it as well i wanted to read about it to learn more and was told that this book was a great place to start unfortunately i found the book to be poorly written and with the most bizarre suggestion,"{'neg': 0.074, 'neu': 0.756, 'pos': 0.17, 'compound': 0.7584}"
-1,most of the people who gave shining sparkly reviews of this book focus on how it made them feel it is not boring jax is a talented writer ill give her that but when i read on page  that the perscription drugs i was on and had been on for  years both pfizer drugs were not gf i was seriously troubledmany followups with both pfizer and online support groups have indicated just how full of erroneous information this book isi went off my meds immediately thinking i was injesting gluten i suffered the undue consequences of going off cold turkey when i needed to taper off in actuality those meds are gf and always wereif you want the facts as boring as they are  dont rely on this book if you want some comfort and laughs then give it a read but be sure to take any factual information with a grain of salt as they sayjax was indeed very lax when writing this book,"{'neg': 0.079, 'neu': 0.811, 'pos': 0.11, 'compound': 0.5692}"
1,what a wonderful easy book to read and so helpful so many books and articles on this subject are just too plain technical and boring to read not the glutenfree bible it is clear easytounderstand and very engaging i really appreciate how the author relates the issues of living glutenfree to everyday life it is an intelligent book that is fun to read and very very informative at the same time i have never written a book review before but i am so impressed with the glutenfree bible that i want to share these thoughts with everyone and i intend to rush out to buy the other books by this insightful witty writer enjoy to your health,"{'neg': 0.012, 'neu': 0.764, 'pos': 0.224, 'compound': 0.9771}"
-1,the software does not cocur to the current usmle patternit is a waste of money the questions present on the trial cd are misleadingthey do not reflect the pattern of questions inside do not waste your money on this,"{'neg': 0.066, 'neu': 0.878, 'pos': 0.055, 'compound': -0.12}"
-1,the only type of person to whom i could possibly recommend this book is someone with no experience with children and who wants a forest level view of them from one source there is nothing in this book for a parent in the thick of childrearing although they are completely out of date with respect to political correctness and product availability the series from the gesell institute your one year old your two year old etc etc provides immensely better insight into what is going on with children at particular ages and stages raising your spirited child is a much better place to start looking for advice getting along with a difficult child or even an average difficulty child i am saddened and more than a bit annoyed i purchased the book on the basis of the organizations recommendation that the american academy of child  adolescent psychiatry would put its imprimatur on a book containing such little insight,"{'neg': 0.075, 'neu': 0.847, 'pos': 0.078, 'compound': 0.1531}"
1,charles dickens as is his custom slams into socalled civilized th century british industrial scenes in a smoky place called coketown he writes with a sharp knife about poverty hunger cruel management and lack of compassion humor here is on the grim side,"{'neg': 0.269, 'neu': 0.641, 'pos': 0.091, 'compound': -0.875}"
-1,didnt like this book at all for several reasons  the hero ben seemed weak especially when he allowed his mother to slap him come on he is like  years old unbelievable  the heroine was way too dependent upon dadd,"{'neg': 0.1, 'neu': 0.637, 'pos': 0.263, 'compound': 0.8014}"
-1,i purchased the red and blue pets for my son who loves the show these toys dont work properly my son carries it around as a prop but it too difficult for a child between  to understand if your child wants a pet but the gba game red sun  blue moon there is a build it pet that works kids can battle each other,"{'neg': 0.095, 'neu': 0.871, 'pos': 0.034, 'compound': -0.6486}"
1,a regular nail biter strong plotlines excellent cast give relaible performances killer locations scifi whatif horror flick with a twist who knew tim hutton was a scifi fan nice uncomplicated performance,"{'neg': 0.177, 'neu': 0.554, 'pos': 0.268, 'compound': 0.4767}"
1,for those familiar with the burzum name hvis lyset tar oss is largely and widely accepted as his crowning achievement utilizing a stunning mixture of layered guitar melodies gloomy synths and thunderous percussion varg works his way through three hypnotic metal songs before the ambitious ambient outro  tomhet rather than sit here and rattle on about the magic contained within this record i would rather just claim that it is a must have for any black metal fan and ranks among the highest calibur or metal releases period,"{'neg': 0.017, 'neu': 0.876, 'pos': 0.107, 'compound': 0.8176}"
1,an excellent book kim newman puts his own spin on a turn around a wold newton style universe he also has a bunch of sneaky now who was that style cameos a la john myers myers silverlockdracula has found another way to be in charge in england by marrying in to the royal family to prevent problems he has had the great detective thrown in a prison campso when a serial killed called silver knife is killing vampire whores it falls to the diogenes club to investigate vampires heal normal wounds but not silver the investigation uncovers a lot more than just a chain of killings,"{'neg': 0.162, 'neu': 0.789, 'pos': 0.049, 'compound': -0.9287}"
-1,a rather disappointing read since the book fails to adequately deal with the politics of the period houses argument that oppositional painting is necessarily political is not only flawed but little evidence is offered in support of his argument an argument which goes something like this many impressionist works and also those by manet explicitly reject preordained hierachies of value in terms of both legibility of subject matter and techniquethey are thus subversivedisruptive and oppositional and as a result political i had expected the book to address in a more explicit detailed and concrete manner the relationship of art produced at the time to politics however many of the descriptions of the works themselves are enlightening and chapter  the viewer of modern life is well worth a read,"{'neg': 0.103, 'neu': 0.746, 'pos': 0.151, 'compound': 0.802}"
1,this is a great reference for anyone considering using handguns as selfdefense even experienced people should have a book like this as a refresher and reference is it perfect no such a short book is only so comphrensive but it manages to impart a lot of knowledge nonetheless and anyone who thinks they know a lot about guns should study the experts see alsothe seven myths of gun control reclaiming the truth about guns crime and the second amendment,"{'neg': 0.104, 'neu': 0.791, 'pos': 0.105, 'compound': -0.2144}"
-1,this is the first time i post a review because i am compelled to do soi bought this camera to use during the christmas holidays i tried to use it the first time to take a picture of the christmas tree all i saw was complete darkness then i realized that i needed more light so i turned on all the lights in the house and it was still darkness if you plan to use this camera indoor please forget about it no wayit isnt that great outdoor neither i took many pictures with the automatic exposure setting it cannot handle anything with a bright background it will just be very brighti tried to use it on the ski slopes i think it is because of the cold temperature the camera has to be reset often to make the matter worse the pictures turned out literally twistedi cant belive a hp camera can have so many flaws very disappointing please dont buy one,"{'neg': 0.1, 'neu': 0.83, 'pos': 0.07, 'compound': -0.7437}"
-1,camera is only usable outside in broad daylight trying anything inside your homeplace of business and youll have nothing but black on your screeni am returning the product and will probably try lifeview camera with flash to see if camera aperture allows more light ini was in rooms that were pretty well lit upand viewfinder is dark as nightshould never have been released as a product because of these flawsand it doesnt have to be this way laptop usb cameras offer incredibly bright pictures in low light conditions,"{'neg': 0.027, 'neu': 0.858, 'pos': 0.115, 'compound': 0.8621}"
1,i was very impressed with it it take stills and movie clips great and it so small great pocket pc add on ,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.9165}"
1,this  cd album is a wonerful collection of the best of motown in which the hollanddozierholland tagline under the title of the record meant high quality r,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.6369}"
1,i really have to give this author credit as far as being able to be so objective in writing about her cousins killers and the police detectives who forced a confession from her innocent brother the book presents its facts on the case leaving us to our own conclusions what is so ironic about the case is that the cousins were going to the old chain of rocks bridge to read an antiracism poem written by one of the victims only to be brutally murdered by a gang of the minorities that she was probably referring toa very fast and good read,"{'neg': 0.165, 'neu': 0.768, 'pos': 0.067, 'compound': -0.9157}"
-1,audio playback through this extension is terrible  constant static i have used it with multiple sources and playback devices speakers and headphones and all have the same result static replaced it with a higher quality cable and the problem was solved not worth the hassle of trying to get a replacement when the cable only cost  shipped to begin with,"{'neg': 0.114, 'neu': 0.854, 'pos': 0.032, 'compound': -0.656}"
-1,edit i updated this review in response to comments and changes in the product descriptionwhen i purchased the cable the product photo showed goldplated connectors and existing reviews jose lima  larkenfield  mentioned separately insulated wires and goldplated connectors so thats what i originally thought i was going to getthe cable i received had nickelplated connector,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,updateso the workaround described below work for about  daysjust outside the return window the tracks that play in just the left headset channel do not come through ive tried  sets of ear buds and one set of over the ear headsetsall have the same issue plug the same headsets into the source pc all channels play out of both earwould not recommend purchasing this itemout of the box if i plug my ear buds from my iphone into the extension fully connected in the female end i only get sound out of the right ear bud verified the same condition with a pair of jvc ear buds as well i have found if you insert the male end of the headphones into the extender to the first click not fully inserted sound comes from both ear buds there is tension with it connected in this fashion so it works but could be better others may have better luck with other headphones,"{'neg': 0.019, 'neu': 0.885, 'pos': 0.096, 'compound': 0.9252}"
-1,ive studied philosophy to a good degree and therefore and to read some of freuds work in philosophy of psychology while making some entertaining remarks freud has now long been discounted as anything valid and understandably so,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.7184}"
1,this book is a watershed in human intellectual history in it freud undermines the picture of mankind as primarily a being of reason and presents the idea that we are all creatures of our wishes our inner unconscious lives dreams are not nothing and they are not in freuds eyes rare religious gifts but rather to the key to our own mental life freud in this book presents a vast world of examples and interpretations i am not a psychologist and do not consider myself competent to really judge how much of what freud presents here is valid or even capable of scientific testing i do know that this work is one which like a great literary masterpiece has inspired countless interpretations and reinterpretationsunderstanding human intellectual history is now impossible without knowing this work,"{'neg': 0.026, 'neu': 0.773, 'pos': 0.201, 'compound': 0.9832}"
