Polarity,Review,Polarity_result,Subjectivity_result
1,Go To Place for Gyros,0.0,0.0
1,I love the ownerchef his one authentic Japanese cool dude,0.3375,0.5
-1,Now the burgers arent as good the pizza which used to be amazing is doughy and flavorless,0.65,0.75
-1,I found a six inch long piece of wire in my salsa,-0.05,0.4
-1,The service was terrible food was mediocre,-0.75,1.0
1,We definately enjoyed ourselves,0.5,0.7
-1,I ordered Albondigas soup  which was just warm  and tasted like tomato soup with frozen meatballs,0.6,0.6
-1,On three different occasions I asked for well done or medium well and all three times I got the bloodiest piece of meat on my plate,0.0,0.6
-1,I had about two bites and refused to eat anymore,0.0,0.0
-1,The service was extremely slow,-0.30000000000000004,0.4
-1,After  minutes wait I got a table,0.0,0.0
1,Seriously killer hot chai latte,-0.041666666666666664,0.7583333333333333
-1,No allergy warnings on the menu and the waitress had absolutely no clue as to which meals did or did not contain peanuts,-0.1,0.9
1,My boyfriend tried the Mediterranean Chicken Salad and fell in love,-0.04999999999999999,0.7749999999999999
1,Their rotating beers on tap is also a highlight of this place,0.0,0.0
-1,Pricing is a bit of a concern at Mellow Mushroom,0.0,0.0
-1,Worst Thai ever,-1.0,1.0
1,If you stay in Vegas you must get breakfast here at least once,-0.3,0.4
1,I want to first say our server was great and we had perfect service,0.6833333333333332,0.6944444444444443
1,The pizza selections are good,0.7,0.6000000000000001
1,I had strawberry tea which was good,0.7,0.6000000000000001
-1,Highly unprofessional and rude to a loyal patron,0.06444444444444444,0.6577777777777777
1,Overall a great experience,0.4,0.375
-1,Spend your money elsewhere,0.0,0.0
1,Their regular toasted bread was equally satisfying with the occasional pats of butter Mmmm,0.16666666666666666,0.4006410256410256
-1,The Buffet at Bellagio was far from what I anticipated,0.1,1.0
-1,And the drinks are WEAK people,-0.375,0.625
-1,My order was not correct,0.0,0.0
-1,Also I feel like the chips are bought not made in house,0.0,0.0
-1,After the disappointing dinner we went elsewhere for dessert,-0.6,0.7
1,The chips and sals a here is amazing,0.6000000000000001,0.9
-1,We wont be returning,0.0,0.0
1,This is my new fav Vegas buffet spot,0.13636363636363635,0.4545454545454545
-1,I seriously cannot believe that the owner has so many unexperienced employees that all are running around like chickens with their heads cut off,0.08333333333333334,0.5833333333333333
-1,Very very sad,-0.65,1.0
-1,i felt insulted and disrespected how could you talk and judge another human being like that,0.0,0.1
-1,How can you call yourself a steakhouse if you cant properly cook a steak I dont understand,0.0,0.1
-1,Im not impressed with the concept or the food,-0.5,1.0
-1,The only thing I wasnt too crazy about was their guacamole as I dont like it pured,-0.3,0.95
-1,There is really nothing for me at postinos hope your experience is better,0.35,0.35
-1,I got food poisoning here at the buffet,0.0,0.0
-1,They brought a fresh batch of fries and I was thinking yay something warm but no,0.45,0.55
-1,What SHOULD have been a hilarious yummy Christmas Eve dinner to remember was the biggest fail of the entire trip for us,0.0,0.6416666666666666
-1,Needless to say I wont be going back anytime soon,-0.25,0.5
-1,This place is disgusting,-1.0,1.0
1,Every time I eat here I see caring teamwork to a professional degree,0.1,0.1
-1,The RI style calamari was a joke,0.0,0.0
-1,However there was so much garlic in the fondue it was barely edible,0.125,0.15000000000000002
-1,I could barely stomach the meal but didnt complain because it was a business lunch,0.05,0.1
-1,It was so bad I had lost the heart to finish it,-0.6999999999999998,0.6666666666666666
-1,It also took her forever to bring us the check when we asked for it,0.0,0.0
-1,We arent ones to make a scene at restaurants but I just dont get itdefinitely lost the love after this one,0.5,0.6
-1,Disappointing experience,-0.6,0.7
-1,The food is about on par with Dennys which is to say not good at all,-0.35,0.6000000000000001
-1,If you want to wait for mediocre food and downright terrible service then this is the place for you,-0.75,1.0
-1,WAAAAAAyyyyyyyyyy over rated is all I am saying,0.0,0.0
-1,We wont be going back,0.0,0.0
-1,The place was fairly clean but the food simply wasnt worth it,0.22222222222222224,0.3857142857142857
-1,This place lacked style,0.0,0.0
-1,The sangria was about half of a glass wine full and was  ridiculous,-0.05,0.5722222222222223
-1,Dont bother coming here,0.0,0.0
-1,The meat was pretty dry I had the sliced brisket and pulled pork,0.09166666666666667,0.8
-1,The building itself seems pretty neat the bathroom is pretty trippy but I wouldnt eat here again,0.25,1.0
-1,It was equally awful,-1.0,1.0
-1,Probably not in a hurry to go back,0.0,0.0
-1,very slow at seating even with reservation,-0.3900000000000001,0.52
-1,Not good by any stretch of the imagination,-0.35,0.6000000000000001
-1,The cashew cream sauce was bland and the vegetables were undercooked,-0.16666666666666666,0.8333333333333334
-1,The chipolte ranch dipping sause was tasteless seemed thin and watered down with no heat,-0.3851851851851853,0.6796296296296296
-1,It was a bit too sweet not really spicy enough and lacked flavor,0.08333333333333333,0.45
-1,I was VERY disappointed,-0.975,0.975
-1,This place is horrible and way overpriced,-1.0,1.0
-1,Maybe its just their Vegetarian fare but Ive been twice and I thought it was average at best,0.425,0.35
-1,It wasnt busy at all and now we know why,0.1,0.3
-1,The tables outside are also dirty a lot of the time and the workers are not always friendly and helpful with the menu,-0.075,0.45
-1,The ambiance here did not feel like a buffet setting but more of a douchey indoor garden for tea and biscuits,0.5,0.5
-1,Con spotty service,0.0,0.0
-1,The fries were not hot and neither was my burger,-0.125,0.8500000000000001
-1,But then they came back cold,-0.3,0.5
-1,Then our food came out disappointment ensued,-0.6,0.4
-1,The real disappointment was our waiter,-0.8999999999999999,0.6000000000000001
-1,My husband said she was very rude did not even apologize for the bad food or anything,-0.5449999999999999,0.7233333333333334
-1,The only reason to eat here would be to fill up before a night of binge drinking just to get some carbs in your stomach,0.0,1.0
-1,Insults profound deuchebaggery and had to go outside for a smoke break while serving just to solidify it,0.04166666666666666,0.525
-1,If someone orders two tacos dont you think it may be part of customer service to ask if it is combo or ala cart,0.0,0.0
-1,She was quite disappointed although some blame needs to be placed at her door,-0.75,0.75
-1,After all the rave reviews I couldnt wait to eat herewhat a disappointment,-0.6,0.4
-1,Del Taco is pretty nasty and should be avoided if possible,-0.25,1.0
-1,Its NOT hard to make a decent hamburger,0.15625,0.6041666666666666
-1,But I dont like it,0.0,0.0
-1,Hell no will I go back,0.0,0.0
-1,Weve have gotten a much better service from the pizza place next door than the services we received from this restaurant,0.25,0.25
-1,I dont know what the big deal is about this place but I wont be back yaall,0.0,0.05
-1,I immediately said I wanted to talk to the manager but I did not want to talk to the guy who was doing shots of fireball behind the bar,-0.4,0.7
-1,The ambiance isnt much better,0.5,0.5
-1,Unfortunately it only set us up for disapppointment with our entrees,0.0,1.0
-1,The food wasnt good,0.7,0.6000000000000001
-1,Your servers suck wait correction our server Heimer sucked,0.0,0.0
-1,What happened next was prettyoff putting,0.0,0.0
-1,too bad cause I know its family owned I really wanted to like this place,-0.2499999999999999,0.43333333333333335
-1,Overpriced for what you are getting,0.0,0.0
-1,I vomited in the bathroom mid lunch,0.0,0.0
-1,I kept looking at the time and it had soon become  minutes yet still no food,0.0,0.0
-1,I have been to very few places to eat that under no circumstances would I ever return to and this tops the list,-0.26,0.13
-1,We started with the tuna sashimi which was brownish in color and obviously wasnt fresh,0.15,0.5
-1,Food was below average,-0.15,0.4
-1,It sure does beat the nachos at the movies but I would expect a little bit more coming from a restaurant,0.2708333333333333,0.6296296296296297
-1,All in all Ha Long Bay was a bit of a flop,-0.05,0.4
-1,The problem I have is that they charge  for a sandwich that is no bigger than a Subway sub which offers better and more amount of vegetables,0.275,0.375
-1,Shrimp When I unwrapped it I live only  a mile from Brushfire it was literally ice cold,-0.15454545454545454,0.8333333333333334
-1,It lacked flavor seemed undercooked and dry,-0.06666666666666665,0.6
-1,It really is impressive that the place hasnt closed down,0.2481481481481481,0.46296296296296297
-1,I would avoid this place if you are staying in the Mirage,0.0,0.0
-1,The refried beans that came with my meal were dried out and crusty and the food was bland,-0.18333333333333332,0.7166666666666667
-1,Spend your money and time some place else,0.0,0.0
-1,A lady at the table next to us found a live green caterpillar In her salad,-0.02121212121212122,0.26666666666666666
-1,the presentation of the food was awful,-1.0,1.0
-1,I cant tell you how disappointed I was,-0.75,0.75
-1,I think food should have flavor and texture and both were lacking,0.0,0.0
-1,Appetite instantly gone,0.0,0.6666666666666666
-1,Overall I was not impressed and would not go back,-0.16666666666666666,0.3333333333333333
-1,The whole experience was underwhelming and I think well just go to Ninja Sushi next time,0.1,0.2
-1,Then as if I hadnt wasted enough of my life there they poured salt in the wound by drawing out the time it took to bring the check,-0.1,0.25
